message_received,data_transfer,decoding,updating_points
9272.399999999441,30.90000000037253,2.2999999998137355,0.40000000037252903
9896.199999999255,26.600000000558794,1.5,0.20000000018626451
10213.699999999255,27.200000000186265,1.900000000372529,1.0
10538.899999999441,30.799999999813735,1.5,0.19999999925494194
11033.299999999814,35.299999999813735,1.2999999998137355,0.599999999627471
11295.099999999627,33.299999999813735,7.6000000005587935,0.2999999998137355
11565.099999999627,27.90000000037253,1.699999999254942,0.2999999998137355
11789.799999999814,26.200000000186265,1.7999999998137355,0.2999999998137355
12027.099999999627,26.59999999962747,1.900000000372529,0.2999999998137355
12259.899999999441,26.700000000186265,1.599999999627471,0.2999999998137355
12503.5,28.09999999962747,2.400000000372529,0.30000000074505806
12981.799999999814,25.09999999962747,1.7999999998137355,0.8000000007450581
13158.399999999441,31.5,1.7000000001862645,0.20000000018626451
13331.5,33.89999999944121,2.0,0.20000000018626451
13500.299999999814,27.09999999962747,1.7999999998137355,0.2999999998137355
13778.899999999441,23.700000000186265,1.2999999998137355,0.20000000018626451
13999.299999999814,25.799999999813735,1.7000000001862645,1.3999999994412065
14230.0,32.5,1.7999999998137355,0.2999999998137355
14424.399999999441,28.0,1.7999999998137355,0.20000000018626451
14736.199999999255,32.90000000037253,1.7999999998137355,0.19999999925494194
15007.399999999441,25.100000000558794,1.3999999994412065,0.19999999925494194
15175.0,23.299999999813735,1.7999999998137355,0.20000000018626451
15356.0,24.09999999962747,1.400000000372529,2.2999999998137355
15571.599999999627,23.700000000186265,2.3999999994412065,0.2999999998137355
15810.299999999814,26.5,2.2999999998137355,0.19999999925494194
15978.0,24.0,1.2999999998137355,0.6000000005587935
16179.399999999441,25.799999999813735,1.800000000745058,0.10000000055879354
16491.5,24.699999999254942,3.300000000745058,9.299999999813735
16929.799999999814,26.5,1.599999999627471,1.0
17695.299999999814,32.799999999813735,5.2999999998137355,0.19999999925494194
18253.799999999814,25.200000000186265,1.199999999254942,1.699999999254942
19198.299999999814,30.399999999441206,2.0,0.2999999998137355
19423.099999999627,25.59999999962747,2.1000000005587935,0.2999999998137355
19660.39999999944,30.299999999813735,1.6000000005587935,0.599999999627471
19856.799999999814,24.799999999813735,2.099999999627471,10.200000000186265
20069.099999999627,24.90000000037253,1.8999999994412065,1.0
20243.0,35.5,3.199999999254942,0.20000000018626451
20482.89999999944,30.100000000558794,1.2999999998137355,0.7000000001862645
20653.89999999944,27.40000000037253,1.5,0.20000000018626451
21090.799999999814,34.799999999813735,1.5,0.6000000005587935
21280.799999999814,23.200000000186265,1.5,0.09999999962747097
21445.699999999255,33.700000000186265,1.2000000001862645,0.20000000018626451
21811.799999999814,44.39999999944121,1.6000000005587935,0.2999999998137355
22090.599999999627,23.200000000186265,33.200000000186265,0.40000000037252903
22293.799999999814,30.399999999441206,1.300000000745058,0.599999999627471
22607.099999999627,27.09999999962747,1.5,0.20000000018626451
23244.099999999627,23.40000000037253,1.199999999254942,0.20000000018626451
23461.599999999627,26.299999999813735,2.0,0.20000000018626451
23776.299999999814,24.5,1.5,0.19999999925494194
23989.39999999944,24.299999999813735,1.400000000372529,0.7999999998137355
24310.89999999944,28.0,2.900000000372529,0.20000000018626451
24639.89999999944,25.299999999813735,5.0,0.20000000018626451
25348.89999999944,32.0,1.900000000372529,0.599999999627471
25598.5,24.0,1.5,0.20000000018626451
25886.799999999814,23.0,1.7000000001862645,0.2999999998137355
26169.099999999627,26.09999999962747,1.800000000745058,0.40000000037252903
26515.5,29.199999999254942,3.0,0.2999999998137355
27029.799999999814,27.399999999441206,1.300000000745058,0.8000000007450581
27291.199999999255,27.90000000037253,1.5,0.2999999998137355
27509.5,24.699999999254942,1.300000000745058,0.2999999998137355
27762.799999999814,25.59999999962747,1.6000000005587935,0.2999999998137355
28009.599999999627,24.90000000037253,1.2999999998137355,2.2000000001862645
28318.39999999944,23.90000000037253,1.7000000001862645,0.6000000005587935
28727.0,35.0,5.2999999998137355,0.30000000074505806
29093.699999999255,38.60000000055879,4.2000000001862645,0.20000000018626451
29314.599999999627,29.59999999962747,1.6000000005587935,0.20000000018626451
29568.39999999944,24.90000000037253,2.0,0.19999999925494194
29783.599999999627,24.200000000186265,1.2999999998137355,0.19999999925494194
30034.0,26.199999999254942,1.400000000372529,1.5
30313.5,24.899999999441206,2.0,2.2999999998137355
30562.0,24.0,1.599999999627471,0.20000000018626451
31682.799999999814,29.399999999441206,1.2000000001862645,1.8999999994412065
32430.299999999814,30.399999999441206,6.6000000005587935,0.20000000018626451
32768.89999999944,32.60000000055879,1.2999999998137355,0.20000000018626451
33173.39999999944,29.299999999813735,1.400000000372529,3.5
33545.5,30.299999999813735,2.2000000001862645,0.20000000018626451
33870.0,22.699999999254942,1.5,0.7000000001862645
34223.5,34.39999999944121,1.2999999998137355,0.20000000018626451
34522.39999999944,27.0,6.400000000372529,0.2999999998137355
34900.09999999963,29.90000000037253,31.199999999254942,0.5
35170.39999999944,24.200000000186265,1.7999999998137355,0.30000000074505806
35592.799999999814,26.700000000186265,2.099999999627471,0.20000000018626451
35942.5,31.199999999254942,2.0,0.6999999992549419
36188.09999999963,33.700000000186265,1.5,0.20000000018626451
36520.299999999814,48.299999999813735,1.400000000372529,0.20000000018626451
36916.299999999814,27.299999999813735,1.7000000001862645,0.5
37142.199999999255,29.600000000558794,1.5,0.20000000018626451
37455.199999999255,26.40000000037253,1.7000000001862645,0.20000000018626451
37845.199999999255,27.600000000558794,2.0,0.20000000018626451
38614.09999999963,26.299999999813735,1.900000000372529,0.39999999944120646
39481.09999999963,28.200000000186265,2.0,0.20000000018626451
39903.799999999814,33.700000000186265,6.0,4.3999999994412065
40284.09999999963,29.40000000037253,1.3999999994412065,0.2999999998137355
40755.199999999255,31.90000000037253,1.7999999998137355,0.20000000018626451
40999.199999999255,21.800000000745058,2.599999999627471,0.2999999998137355
41373.199999999255,29.300000000745058,4.099999999627471,0.20000000018626451
41903.5,31.5,1.599999999627471,0.2999999998137355
42158.799999999814,28.0,1.8999999994412065,0.19999999925494194
42413.199999999255,36.80000000074506,1.7999999998137355,0.7000000001862645
42778.89999999944,24.600000000558794,1.599999999627471,0.20000000018626451
43234.199999999255,28.300000000745058,2.199999999254942,0.09999999962747097
43839.299999999814,25.899999999441206,2.400000000372529,0.19999999925494194
44158.59999999963,35.299999999813735,1.900000000372529,0.20000000018626451
44669.59999999963,26.40000000037253,1.8999999994412065,0.09999999962747097
46299.89999999944,25.799999999813735,1.6000000005587935,0.2999999998137355
47365.39999999944,27.200000000186265,1.599999999627471,0.2999999998137355
48419.09999999963,23.40000000037253,1.8999999994412065,0.20000000018626451
48751.699999999255,28.200000000186265,14.700000000186265,0.30000000074505806
49060.09999999963,24.200000000186265,1.8999999994412065,0.2999999998137355
49747.199999999255,33.10000000055879,1.5,0.6999999992549419
49998.799999999814,26.0,1.7999999998137355,0.5
50247.39999999944,28.200000000186265,1.7999999998137355,0.30000000074505806
50523.299999999814,24.399999999441206,1.900000000372529,0.19999999925494194
50801.39999999944,24.5,1.7000000001862645,0.20000000018626451
51072.5,39.5,1.199999999254942,0.7999999998137355
51360.699999999255,24.200000000186265,5.1000000005587935,0.2999999998137355
51613.59999999963,24.09999999962747,2.2000000001862645,1.099999999627471
51845.5,28.199999999254942,1.7000000001862645,0.2999999998137355
52158.39999999944,31.600000000558794,1.599999999627471,0.20000000018626451
52480.199999999255,28.0,1.900000000372529,0.20000000018626451
52733.39999999944,26.200000000186265,1.400000000372529,0.30000000074505806
53228.09999999963,29.40000000037253,1.199999999254942,0.599999999627471
53413.0,33.5,1.2999999998137355,0.20000000018626451
53791.59999999963,27.90000000037253,2.0,0.5
54051.799999999814,24.59999999962747,1.7999999998137355,0.8000000007450581
54297.799999999814,24.5,1.7000000001862645,0.2999999998137355
54611.799999999814,24.299999999813735,1.5,0.20000000018626451
54864.09999999963,27.299999999813735,1.900000000372529,0.40000000037252903
55079.5,23.699999999254942,1.800000000745058,0.2999999998137355
55401.89999999944,25.40000000037253,2.2999999998137355,0.30000000074505806
55600.09999999963,27.90000000037253,5.099999999627471,0.30000000074505806
55925.89999999944,42.299999999813735,1.300000000745058,0.7000000001862645
56135.199999999255,34.60000000055879,1.8999999994412065,0.8999999994412065
56315.89999999944,27.40000000037253,1.7000000001862645,0.20000000018626451
56533.799999999814,29.0,1.7000000001862645,0.20000000018626451
57107.0,29.09999999962747,1.400000000372529,0.09999999962747097
57418.89999999944,25.200000000186265,1.5,0.20000000018626451
57773.799999999814,24.299999999813735,1.900000000372529,0.20000000018626451
58146.199999999255,23.800000000745058,1.599999999627471,0.2999999998137355
58464.699999999255,30.100000000558794,1.7000000001862645,0.09999999962747097
58720.299999999814,26.5,1.3999999994412065,4.1000000005587935
58951.199999999255,24.600000000558794,2.599999999627471,0.6999999992549419
59400.199999999255,33.80000000074506,1.599999999627471,0.20000000018626451
59684.299999999814,26.799999999813735,1.400000000372529,0.7999999998137355
59920.5,24.09999999962747,1.5,0.20000000018626451
60165.09999999963,29.90000000037253,2.699999999254942,0.20000000018626451
60392.799999999814,26.899999999441206,1.5,0.10000000055879354
60697.699999999255,27.300000000745058,1.5,0.2999999998137355
61227.0,31.799999999813735,1.7999999998137355,0.20000000018626451
61400.799999999814,31.299999999813735,4.099999999627471,0.2999999998137355
61600.299999999814,23.200000000186265,1.5,1.7000000001862645
61855.39999999944,23.299999999813735,1.300000000745058,0.30000000074505806
62024.199999999255,35.30000000074506,1.8999999994412065,0.7000000001862645
62220.59999999963,29.5,2.2999999998137355,0.2999999998137355
62414.799999999814,30.09999999962747,1.6000000005587935,0.20000000018626451
62662.799999999814,31.399999999441206,10.700000000186265,0.2999999998137355
62867.5,24.799999999813735,1.7999999998137355,0.40000000037252903
63083.799999999814,30.5,1.7000000001862645,4.7999999998137355
63269.799999999814,35.799999999813735,6.900000000372529,0.20000000018626451
63504.0,25.799999999813735,2.8999999994412065,0.2999999998137355
63997.5,28.0,1.7999999998137355,11.900000000372529
64364.5,41.799999999813735,2.7999999998137355,0.5
64623.09999999963,24.40000000037253,2.099999999627471,0.900000000372529
64995.89999999944,27.40000000037253,1.5,0.20000000018626451
65329.59999999963,30.40000000037253,2.099999999627471,0.20000000018626451
65517.59999999963,28.0,1.2999999998137355,0.2999999998137355
65835.59999999963,24.09999999962747,1.900000000372529,0.19999999925494194
66041.69999999925,25.5,1.300000000745058,9.600000000558794
66378.69999999925,23.90000000037253,1.599999999627471,0.20000000018626451
66561.0,26.0,1.7999999998137355,0.09999999962747097
66906.39999999944,38.299999999813735,1.5,0.20000000018626451
67093.19999999925,30.600000000558794,1.5,0.40000000037252903
67473.79999999981,24.5,1.7999999998137355,0.19999999925494194
67660.59999999963,29.59999999962747,1.5,0.20000000018626451
67873.19999999925,28.300000000745058,1.2999999998137355,0.2999999998137355
68231.89999999944,29.600000000558794,6.2999999998137355,0.2999999998137355
68388.0,28.799999999813735,31.799999999813735,0.2999999998137355
68613.39999999944,30.0,1.900000000372529,0.30000000074505806
68840.29999999981,27.59999999962747,1.7000000001862645,0.20000000018626451
69228.19999999925,29.100000000558794,1.3999999994412065,0.19999999925494194
69428.59999999963,26.40000000037253,1.5,0.20000000018626451
69705.19999999925,33.90000000037253,9.0,0.20000000018626451
70037.39999999944,27.700000000186265,1.7000000001862645,7.1000000005587935
70212.5,32.0,3.3999999994412065,0.20000000018626451
70431.0,36.09999999962747,1.5,0.40000000037252903
70693.19999999925,34.60000000055879,6.0,0.30000000074505806
70929.89999999944,25.600000000558794,1.2999999998137355,0.2999999998137355
71263.0,24.699999999254942,1.900000000372529,0.599999999627471
71520.89999999944,28.799999999813735,1.900000000372529,0.20000000018626451
71839.79999999981,25.0,1.7000000001862645,0.2999999998137355
72014.69999999925,30.0,1.900000000372529,0.7000000001862645
72286.09999999963,31.200000000186265,1.3999999994412065,0.39999999944120646
72529.0,26.199999999254942,1.5,5.599999999627471
72759.09999999963,26.90000000037253,1.199999999254942,0.2999999998137355
73127.29999999981,43.0,8.5,0.599999999627471
73319.0,31.299999999813735,1.599999999627471,0.19999999925494194
73490.0,29.199999999254942,1.7000000001862645,0.2999999998137355
73642.89999999944,29.200000000186265,2.2000000001862645,0.900000000372529
73942.59999999963,36.40000000037253,1.5,4.099999999627471
74202.79999999981,27.5,1.2999999998137355,0.2999999998137355
74409.69999999925,28.40000000037253,1.900000000372529,0.20000000018626451
74602.19999999925,26.0,2.400000000372529,0.19999999925494194
74857.79999999981,23.700000000186265,1.7999999998137355,0.2999999998137355
75112.5,43.5,1.2999999998137355,0.20000000018626451
75286.19999999925,28.5,1.6000000005587935,3.699999999254942
75463.19999999925,26.800000000745058,1.5,0.5
75634.19999999925,25.5,1.800000000745058,1.2000000001862645
75877.59999999963,33.90000000037253,1.2999999998137355,0.40000000037252903
76105.39999999944,43.700000000186265,2.0,0.2999999998137355
76378.5,40.299999999813735,1.599999999627471,0.20000000018626451
76588.79999999981,34.0,1.2999999998137355,0.39999999944120646
76846.69999999925,27.5,3.1000000005587935,0.5
77072.89999999944,23.40000000037253,1.7000000001862645,0.7000000001862645
77306.89999999944,25.0,2.5,0.20000000018626451
77434.09999999963,33.299999999813735,1.7000000001862645,0.20000000018626451
77709.69999999925,27.600000000558794,1.3999999994412065,0.5
77923.5,29.699999999254942,2.1000000005587935,0.2999999998137355
78090.19999999925,39.200000000186265,1.900000000372529,0.30000000074505806
78335.0,23.5,1.5,0.2999999998137355
78516.5,41.39999999944121,3.6000000005587935,0.5
79155.19999999925,24.40000000037253,1.2999999998137355,0.2999999998137355
79301.89999999944,29.600000000558794,1.8999999994412065,0.09999999962747097
79490.19999999925,24.200000000186265,1.2000000001862645,0.599999999627471
79716.79999999981,25.700000000186265,1.7999999998137355,0.2999999998137355
79947.29999999981,23.299999999813735,1.7999999998137355,0.20000000018626451
